,dataset_index,machine,shot
2632,18351,east,80352
2633,11527,east,65068
2634,8155,east,55665
2635,13241,east,69273
2636,10572,east,63602
2637,18979,east,81358
2638,15747,east,74069
2639,16775,east,76530
2640,9136,east,57469
2641,16650,east,75512
2642,16228,east,74915
2643,17130,east,77432
2644,9672,east,62085
2645,12054,east,66658
2646,10484,east,63488
2647,18032,east,79787
2648,9040,east,57323
2649,12793,east,67890
2650,12457,east,67406
2651,16956,east,77016
2652,18562,east,80692
2653,10063,east,62626
2654,14832,east,72632
2655,7988,east,55377
2656,19063,east,81467
2657,15393,east,73536
2658,8103,east,55592
2659,18183,east,80080
2660,8003,east,55442
2661,17434,east,78595
2662,9101,east,57412
2663,13132,east,69098
2664,17640,east,78925
2665,12157,east,66945
2666,17329,east,77742
2667,16757,east,75652
2668,11810,east,66311
2669,7980,east,55367
2670,13382,east,69622
2671,8520,east,56330
2672,17842,east,79430
2673,15033,east,72949
2674,9798,east,62278
2675,11499,east,65022
2676,13602,east,70023
2677,8332,east,55959
2678,10379,east,63308
2679,17583,east,78825
2680,16997,east,77160
2681,8435,east,56145
2682,19110,east,81549
2683,12751,east,67816
2684,16146,east,74779
2685,12440,east,67382
2686,13894,east,70496
2687,16918,east,76956
2688,15029,east,72942
2689,15538,east,73765
2690,10395,east,63338
2691,17328,east,77741
2692,18035,east,79791
2693,11910,east,66475
2694,15403,east,73553
2695,14209,east,71042
2696,14065,east,70835
2697,17493,east,78685
2698,10874,east,64112
2699,17856,east,79477
2700,18318,east,80293
2701,11305,east,64749
2702,15861,east,74360
2703,15521,east,73739
2704,10433,east,63417
2705,13202,east,69207
2706,13308,east,69474
2707,17235,east,77623
2708,15321,east,73405
2709,9000,east,57199
2710,17735,east,79205
2711,17586,east,78829
2712,14292,east,71155
2713,10411,east,63386
2714,14987,east,72873
2715,16659,east,75522
2716,15927,east,74481
2717,14896,east,72752
2718,11361,east,64835
2719,8288,east,55902
2720,16440,east,75188
2721,14510,east,71515
2722,18001,east,79733
2723,8805,east,56819
2724,16216,east,74894
2725,14551,east,71568
2726,16041,east,74638
2727,11541,east,65092
2728,13195,east,69198
2729,8502,east,56299
2730,18972,east,81349
2731,14149,east,70963
2732,10454,east,63438
2733,10578,east,63614
2734,8986,east,57155
2735,12156,east,66941
2736,10849,east,64059
2737,7907,east,55267
2738,19088,east,81499
2739,13255,east,69324
2740,15640,east,73910
2741,17145,east,77450
2742,8104,east,55593
2743,10893,east,64131
2744,17528,east,78741
2745,14792,east,72423
2746,10006,east,62554
2747,14042,east,70804
2748,16867,east,76875
2749,11772,east,66159
2750,11098,east,64437
2751,10768,east,63904
2752,13625,east,70046
2753,18026,east,79780
2754,10794,east,63952
2755,13827,east,70409
2756,12123,east,66759
2757,8642,east,56576
2758,11252,east,64658
2759,10584,east,63621
2760,9297,east,59972
2761,11279,east,64697
2762,18202,east,80102
2763,8779,east,56783
2764,12355,east,67227
2765,14417,east,71388
2766,8462,east,56211
2767,13354,east,69571
2768,8927,east,57022
2769,13828,east,70410
2770,8940,east,57040
2771,11102,east,64443
2772,17818,east,79353
2773,13985,east,70631
2774,13739,east,70223
2775,12281,east,67128
2776,7826,east,55037
2777,11685,east,65925
2778,18998,east,81381
2779,7811,east,55015
2780,17346,east,78450
2781,17331,east,77745
2782,13818,east,70398
2783,15476,east,73674
2784,14918,east,72783
2785,15893,east,74426
2786,9992,east,62539
2787,18587,east,80731
2788,10260,east,62883
2789,8280,east,55893
2790,10365,east,63290
2791,17387,east,78501
2792,14113,east,70918
2793,9595,east,61662
2794,18152,east,79972
2795,13238,east,69267
2796,8380,east,56036
2797,11024,east,64345
2798,15627,east,73891
2799,8538,east,56356
2800,18677,east,80902
2801,11153,east,64523
2802,14367,east,71267
2803,10330,east,63208
2804,12187,east,67001
2805,15338,east,73440
2806,8950,east,57070
2807,8015,east,55455
2808,18483,east,80557
2809,9777,east,62256
2810,14732,east,72276
2811,8213,east,55744
2812,7892,east,55248
2813,12998,east,68849
2814,10764,east,63899
2815,11986,east,66578
2816,15822,east,74193
2817,17131,east,77433
2818,14179,east,70998
2819,13338,east,69551
2820,17936,east,79620
2821,8906,east,56973
2822,14241,east,71084
2823,9689,east,62125
2824,9255,east,59752
2825,14263,east,71121
2826,16739,east,75631
2827,9534,east,61497
2828,15379,east,73511
2829,10392,east,63327
2830,12542,east,67524
2831,13210,east,69224
2832,13361,east,69581
2833,18724,east,80974
2834,12184,east,66998
2835,10350,east,63252
2836,14296,east,71172
2837,9615,east,61796
2838,10024,east,62576
2839,18993,east,81376
2840,14970,east,72853
2841,14806,east,72438
2842,10875,east,64113
2843,12942,east,68751
2844,17303,east,77712
2845,9659,east,61961
2846,14322,east,71201
2847,18666,east,80872
2848,15398,east,73544
2849,12458,east,67407
2850,9757,east,62225
2851,8695,east,56652
2852,10195,east,62797
2853,8914,east,57005
2854,10712,east,63812
2855,12024,east,66618
2856,18088,east,79869
2857,18804,east,81097
2858,13227,east,69253
2859,15309,east,73390
2860,10774,east,63912
2861,17389,east,78504
2862,14576,east,71595
2863,16162,east,74835
2864,9393,east,60232
2865,14168,east,70986
2866,17270,east,77662
2867,9855,east,62351
2868,8045,east,55497
2869,8698,east,56661
2870,18015,east,79768
2871,11642,east,65821
2872,17510,east,78711
2873,17521,east,78728
2874,7904,east,55264
2875,16374,east,75099
2876,16919,east,76957
2877,18076,east,79853
2878,12904,east,68679
2879,15221,east,73235
2880,10623,east,63681
2881,14264,east,71122
2882,12630,east,67637
2883,12004,east,66598
2884,18671,east,80880
2885,14580,east,71600
2886,16884,east,76910
2887,18585,east,80729
2888,16200,east,74878
2889,9187,east,59358
2890,14621,east,71678
2891,19169,east,81664
2892,8125,east,55617
2893,13046,east,68923
2894,13814,east,70393
2895,11036,east,64359
2896,18131,east,79950
2897,11796,east,66296
2898,18370,east,80380
2899,12658,east,67677
2900,10137,east,62726
2901,18986,east,81366
2902,10787,east,63944
2903,10085,east,62649
2904,9699,east,62136
2905,16218,east,74897
2906,18871,east,81223
2907,9345,east,60118
2908,19154,east,81633
2909,16345,east,75050
2910,14712,east,72250
2911,8299,east,55918
2912,14278,east,71137
2913,8548,east,56367
2914,11144,east,64512
2915,13498,east,69814
2916,8971,east,57125
2917,11893,east,66456
2918,15385,east,73517
2919,18839,east,81164
2920,11816,east,66317
2921,15015,east,72917
2922,11570,east,65145
2923,10420,east,63402
2924,17171,east,77511
2925,18762,east,81045
2926,14977,east,72860
2927,11253,east,64659
2928,16522,east,75292
2929,9545,east,61522
2930,18594,east,80739
2931,10565,east,63588
2932,17172,east,77512
2933,8620,east,56540
2934,12936,east,68744
2935,11819,east,66320
2936,14889,east,72742
2937,13015,east,68877
2938,8671,east,56608
2939,9470,east,61320
2940,19129,east,81584
2941,8680,east,56618
2942,13647,east,70087
2943,16982,east,77132
2944,17159,east,77482
2945,11020,east,64341
2946,9019,east,57278
2947,14060,east,70830
2948,14548,east,71565
2949,9511,east,61436
2950,12166,east,66960
2951,18554,east,80680
2952,17666,east,79002
2953,9453,east,61290
2954,7868,east,55218
2955,16622,east,75468
2956,15705,east,74000
2957,9650,east,61926
2958,15979,east,74540
2959,18502,east,80579
2960,16287,east,74978
2961,11962,east,66540
2962,18245,east,80162
2963,15327,east,73418
2964,11476,east,64991
2965,15975,east,74536
2966,11519,east,65055
2967,13598,east,70017
2968,17570,east,78796
2969,14317,east,71196
2970,8682,east,56621
2971,15342,east,73445
2972,18169,east,80037
2973,11417,east,64915
2974,16271,east,74961
2975,12865,east,68423
2976,18314,east,80277
2977,16448,east,75199
2978,14667,east,71739
2979,17911,east,79574
2980,12824,east,67924
2981,15689,east,73979
2982,9188,east,59359
2983,17448,east,78611
2984,14115,east,70920
2985,14640,east,71702
2986,8471,east,56233
2987,15722,east,74042
2988,9845,east,62341
2989,14412,east,71382
2990,15632,east,73897
2991,14194,east,71017
2992,12881,east,68469
2993,12465,east,67415
2994,17426,east,78575
2995,8930,east,57025
2996,17412,east,78554
2997,15389,east,73523
2998,15542,east,73774
2999,18573,east,80717
3000,17618,east,78874
3001,10285,east,62932
3002,14760,east,72363
3003,9069,east,57371
3004,19087,east,81498
3005,14787,east,72416
3006,12320,east,67173
3007,9762,east,62236
3008,7900,east,55260
3009,16504,east,75273
3010,12174,east,66969
3011,8044,east,55496
3012,13622,east,70043
3013,17113,east,77407
3014,8882,east,56939
3015,8447,east,56190
3016,7942,east,55319
3017,17709,east,79108
3018,13527,east,69923
3019,18005,east,79737
3020,11510,east,65045
3021,16128,east,74758
3022,12767,east,67843
3023,17585,east,78827
3024,12232,east,67065
3025,13815,east,70394
3026,18329,east,80312
3027,12609,east,67614
3028,15250,east,73283
3029,10010,east,62561
3030,8808,east,56824
3031,13422,east,69671
3032,18121,east,79917
3033,12562,east,67546
3034,9425,east,61170
3035,10053,east,62614
3036,18732,east,80985
3037,12220,east,67048
3038,14925,east,72792
3039,18055,east,79817
3040,12752,east,67819
3041,16999,east,77169
3042,16238,east,74928
3043,15104,east,73067
3044,13802,east,70380
3045,9180,east,59349
3046,12280,east,67127
3047,15090,east,73050
3048,11262,east,64673
3049,8837,east,56871
3050,12964,east,68773
3051,11352,east,64816
3052,11269,east,64682
3053,16832,east,76823
3054,8337,east,55981
3055,18049,east,79811
3056,8981,east,57149
3057,14262,east,71120
3058,13700,east,70168
3059,19000,east,81384
3060,16780,east,76558
3061,11719,east,65993
3062,12068,east,66679
3063,12771,east,67848
3064,14282,east,71142
3065,14878,east,72728
3066,17003,east,77176
3067,14097,east,70896
3068,12461,east,67410
3069,14630,east,71688
3070,8457,east,56204
3071,11878,east,66430
3072,18757,east,81039
3073,11092,east,64430
3074,12772,east,67849
3075,8106,east,55595
3076,15677,east,73967
3077,14542,east,71557
3078,13458,east,69710
3079,12290,east,67137
3080,8552,east,56379
3081,16901,east,76931
3082,9542,east,61515
3083,8694,east,56651
3084,18865,east,81215
3085,15442,east,73633
3086,18857,east,81202
3087,11355,east,64821
3088,12175,east,66970
3089,9665,east,61992
3090,10861,east,64081
3091,10428,east,63412
3092,18958,east,81327
3093,10142,east,62731
3094,14531,east,71543
3095,7960,east,55339
3096,10072,east,62636
3097,13063,east,68948
3098,11107,east,64452
3099,17169,east,77509
3100,9643,east,61890
3101,16814,east,76713
3102,9703,east,62149
3103,10888,east,64126
3104,12296,east,67143
3105,11901,east,66465
3106,15420,east,73585
3107,7920,east,55293
3108,19080,east,81488
3109,11582,east,65161
3110,16466,east,75228
3111,18903,east,81264
3112,19059,east,81460
3113,8484,east,56252
3114,18133,east,79952
3115,10334,east,63214
3116,14631,east,71690
3117,13900,east,70509
3118,16860,east,76863
3119,10531,east,63551
3120,10369,east,63295
3121,11427,east,64929
3122,8747,east,56738
3123,8582,east,56447
3124,14674,east,72121
3125,14669,east,72078
3126,8400,east,56074
3127,9205,east,59476
3128,17596,east,78841
3129,13104,east,69037
3130,12962,east,68771
3131,15394,east,73538
3132,17879,east,79516
3133,7853,east,55190
3134,11471,east,64986
3135,16953,east,77013
3136,8122,east,55614
3137,9171,east,59339
3138,15103,east,73066
3139,18547,east,80671
3140,11827,east,66332
3141,9151,east,57489
3142,8482,east,56250
3143,10715,east,63815
3144,12877,east,68459
3145,8321,east,55942
3146,17185,east,77539
3147,7987,east,55374
3148,12932,east,68740
3149,12487,east,67447
3150,9527,east,61489
3151,13248,east,69307
3152,10304,east,62954
3153,18421,east,80465
3154,18213,east,80116
3155,16310,east,75012
3156,19125,east,81571
3157,17005,east,77179
3158,8467,east,56219
3159,15828,east,74200
3160,17523,east,78730
3161,10599,east,63640
3162,10168,east,62767
3163,17353,east,78460
3164,11130,east,64495
3165,14723,east,72265
3166,12133,east,66869
3167,12491,east,67451
3168,14477,east,71466
3169,14800,east,72432
3170,8636,east,56569
3171,19141,east,81607
3172,14837,east,72638
3173,15667,east,73956
3174,15729,east,74050
3175,11312,east,64756
3176,8318,east,55938
3177,14394,east,71323
3178,11987,east,66579
3179,10206,east,62810
3180,9211,east,59489
3181,17617,east,78873
3182,15921,east,74475
3183,11928,east,66495
3184,18447,east,80504
3185,9695,east,62131
3186,16529,east,75299
3187,18280,east,80236
3188,11486,east,65001
3189,18168,east,80036
3190,16950,east,77010
3191,12637,east,67652
3192,11660,east,65857
3193,16535,east,75313
3194,7824,east,55035
3195,8797,east,56803
3196,10118,east,62699
3197,9115,east,57431
3198,9008,east,57217
3199,8252,east,55824
3200,13991,east,70652
3201,15658,east,73947
3202,13472,east,69727
3203,17656,east,78964
3204,14609,east,71665
3205,15031,east,72944
3206,11821,east,66322
3207,12185,east,66999
3208,17972,east,79682
3209,12348,east,67219
3210,14104,east,70903
3211,16257,east,74947
3212,14796,east,72428
3213,16509,east,75278
3214,11669,east,65875
3215,10319,east,63097
3216,12521,east,67487
3217,18125,east,79943
3218,12007,east,66601
3219,13281,east,69413
3220,10992,east,64306
3221,12351,east,67223
3222,16856,east,76859
3223,15628,east,73892
3224,8638,east,56571
3225,17473,east,78645
3226,9754,east,62219
3227,15869,east,74377
3228,12497,east,67459
3229,15933,east,74487
3230,19081,east,81490
3231,15043,east,72985
3232,15491,east,73691
3233,11615,east,65687
3234,11983,east,66565
3235,11966,east,66545
3236,16676,east,75542
3237,10902,east,64145
3238,10090,east,62655
3239,7883,east,55237
3240,8922,east,57017
3241,15196,east,73207
3242,9675,east,62088
3243,13573,east,69974
3244,9135,east,57468
3245,15046,east,72990
3246,8850,east,56897
3247,13204,east,69209
3248,12353,east,67225
3249,18093,east,79875
3250,9989,east,62534
3251,15402,east,73551
3252,17681,east,79051
3253,11596,east,65596
3254,19102,east,81519
3255,18862,east,81208
3256,8543,east,56361
3257,9664,east,61973
3258,13870,east,70471
3259,13094,east,69020
3260,17995,east,79725
3261,12239,east,67074
3262,16016,east,74601
3263,18244,east,80161
3264,15238,east,73258
3265,17206,east,77578
3266,12982,east,68831
3267,14211,east,71044
3268,14271,east,71129
3269,15249,east,73282
3270,11444,east,64956
3271,8110,east,55600
3272,9985,east,62530
3273,14340,east,71222
3274,11802,east,66303
3275,17233,east,77621
3276,12556,east,67539
3277,9660,east,61962
3278,12955,east,68764
3279,15887,east,74417
3280,13945,east,70581
3281,16498,east,75267
3282,17782,east,79278
3283,17697,east,79075
3284,13904,east,70513
3285,12590,east,67594
3286,10273,east,62918
3287,10917,east,64165
3288,13872,east,70473
3289,8326,east,55951
3290,12913,east,68692
3291,11835,east,66341
3292,14119,east,70924
3293,15899,east,74432
3294,14252,east,71095
3295,9215,east,59496
3296,17873,east,79505
3297,8878,east,56935
3298,15326,east,73417
3299,10949,east,64243
3300,18127,east,79945
3301,9058,east,57349
3302,8270,east,55849
3303,8022,east,55463
3304,13649,east,70089
3305,10539,east,63561
3306,10413,east,63389
3307,17613,east,78864
3308,13615,east,70036
3309,10111,east,62691
3310,12466,east,67416
3311,13632,east,70053
3312,13545,east,69941
3313,11965,east,66544
3314,17343,east,77761
3315,17544,east,78758
3316,9627,east,61823
3317,16126,east,74754
3318,13936,east,70568
3319,16026,east,74613
3320,16008,east,74587
3321,11338,east,64802
3322,9552,east,61538
3323,10267,east,62903
3324,13097,east,69023
3325,14739,east,72316
3326,8961,east,57090
3327,8532,east,56348
3328,17860,east,79482
3329,16066,east,74667
3330,14298,east,71174
3331,16356,east,75063
3332,13421,east,69670
3333,15237,east,73257
3334,14547,east,71563
3335,13811,east,70390
3336,17074,east,77298
3337,14992,east,72888
3338,14859,east,72696
3339,8271,east,55850
3340,11791,east,66202
3341,14963,east,72845
3342,10610,east,63651
3343,11702,east,65954
3344,10120,east,62701
3345,14699,east,72227
3346,13480,east,69741
3347,14157,east,70973
3348,16563,east,75352
3349,16651,east,75513
3350,18082,east,79859
3351,16149,east,74782
3352,16288,east,74979
3353,11217,east,64602
3354,16684,east,75550
3355,17242,east,77630
3356,16468,east,75230
3357,16319,east,75021
3358,15205,east,73218
3359,12314,east,67167
3360,12494,east,67455
3361,11254,east,64660
3362,17967,east,79675
3363,17537,east,78751
3364,14181,east,71001
3365,18748,east,81022
3366,14165,east,70983
3367,9736,east,62199
3368,17822,east,79360
3369,15926,east,74480
3370,17049,east,77265
3371,12160,east,66951
3372,10282,east,62929
3373,18475,east,80547
3374,14770,east,72389
3375,15951,east,74512
3376,18159,east,79979
3377,17135,east,77438
3378,14846,east,72681
3379,18918,east,81280
3380,19113,east,81556
3381,17764,east,79250
3382,9731,east,62194
3383,18327,east,80308
3384,15193,east,73204
3385,15140,east,73107
3386,17129,east,77431
3387,14307,east,71184
3388,14442,east,71428
3389,14652,east,71721
3390,13859,east,70458
3391,8007,east,55446
3392,14836,east,72637
3393,13168,east,69161
3394,17081,east,77312
3395,15836,east,74209
3396,13147,east,69123
3397,12604,east,67609
3398,11918,east,66485
3399,16482,east,75250
3400,10748,east,63870
3401,11456,east,64969
3402,7835,east,55048
3403,13441,east,69690
3404,11806,east,66307
3405,15081,east,73034
3406,11409,east,64907
3407,8886,east,56944
3408,13404,east,69647
3409,16587,east,75394
3410,11090,east,64428
3411,16243,east,74933
3412,16100,east,74716
3413,13918,east,70532
3414,18048,east,79810
3415,17114,east,77409
3416,15416,east,73580
3417,9891,east,62399
3418,11296,east,64725
3419,9006,east,57214
3420,16643,east,75503
3421,15634,east,73900
3422,15619,east,73882
3423,9282,east,59941
3424,10514,east,63519
3425,12830,east,67930
3426,9885,east,62392
3427,15422,east,73588
3428,8017,east,55457
3429,13801,east,70379
3430,8190,east,55709
3431,15213,east,73226
3432,9456,east,61294
3433,15755,east,74093
3434,13300,east,69454
3435,11180,east,64559
3436,12990,east,68839
3437,19012,east,81397
3438,9909,east,62428
3439,17103,east,77388
3440,10065,east,62628
3441,14139,east,70944
3442,11591,east,65591
3443,16064,east,74665
3444,10773,east,63911
3445,15714,east,74033
3446,17962,east,79667
3447,8429,east,56130
3448,15866,east,74366
3449,13510,east,69826
3450,15274,east,73315
3451,19116,east,81559
3452,14677,east,72124
3453,16852,east,76854
3454,12130,east,66859
3455,15052,east,73003
3456,15352,east,73456
3457,14983,east,72868
3458,19058,east,81459
3459,18293,east,80255
3460,12365,east,67239
3461,14525,east,71536
3462,15624,east,73887
3463,7808,east,54774
3464,8195,east,55714
3465,9790,east,62269
3466,9276,east,59917
3467,16781,east,76562
3468,17207,east,77579
3469,10552,east,63575
3470,8410,east,56086
3471,16543,east,75322
3472,10517,east,63522
3473,12854,east,67969
3474,13608,east,70029
3475,11190,east,64570
3476,14236,east,71077
3477,15058,east,73011
3478,18306,east,80269
3479,15219,east,73232
3480,13820,east,70400
3481,9224,east,59508
3482,9106,east,57417
3483,17350,east,78455
3484,9289,east,59955
3485,17099,east,77383
3486,12816,east,67913
3487,17454,east,78620
3488,11579,east,65157
3489,8423,east,56119
3490,10916,east,64163
3491,11127,east,64490
3492,18226,east,80132
3493,16278,east,74968
3494,15329,east,73420
3495,14032,east,70773
3496,17499,east,78693
3497,17757,east,79240
3498,11609,east,65628
3499,8824,east,56851
3500,7916,east,55277
3501,18973,east,81352
3502,12303,east,67152
3503,14981,east,72865
3504,9612,east,61720
3505,11162,east,64533
3506,13033,east,68904
3507,10966,east,64265
3508,11700,east,65951
3509,10470,east,63469
3510,15199,east,73210
3511,11212,east,64594
3512,18211,east,80114
3513,10649,east,63727
3514,11414,east,64912
3515,16106,east,74722
3516,9853,east,62349
3517,17033,east,77231
3518,14013,east,70689
3519,15068,east,73021
3520,8957,east,57084
3521,10601,east,63642
3522,9964,east,62496
3523,15998,east,74571
3524,18446,east,80503
3525,10321,east,63137
3526,10688,east,63786
3527,11111,east,64458
3528,9483,east,61337
3529,9396,east,60239
3530,16221,east,74901
3531,16695,east,75563
3532,15984,east,74545
3533,15255,east,73288
3534,12750,east,67815
3535,12020,east,66614
3536,10634,east,63707
3537,9837,east,62333
3538,16096,east,74712
3539,18435,east,80491
3540,18705,east,80950
3541,17166,east,77504
3542,10759,east,63889
3543,18304,east,80267
3544,16704,east,75588
3545,11540,east,65091
3546,9089,east,57399
3547,11892,east,66455
3548,16298,east,74989
3549,8765,east,56766
3550,8361,east,56014
3551,9978,east,62517
3552,9967,east,62500
3553,12958,east,68767
3554,10286,east,62933
3555,9379,east,60206
3556,15708,east,74025
3557,18855,east,81199
3558,19153,east,81631
3559,12792,east,67889
3560,14006,east,70676
3561,15035,east,72953
3562,14133,east,70938
3563,12398,east,67299
3564,16055,east,74656
3565,9760,east,62234
3566,11112,east,64459
3567,13978,east,70617
3568,17974,east,79687
3569,10424,east,63407
3570,17483,east,78672
3571,10237,east,62857
3572,17445,east,78607
3573,14728,east,72271
3574,17898,east,79546
3575,15642,east,73912
3576,18104,east,79888
3577,7923,east,55296
3578,11511,east,65046
3579,10164,east,62763
3580,17960,east,79665
3581,17534,east,78747
3582,16618,east,75459
3583,13283,east,69415
3584,16607,east,75436
3585,17111,east,77404
3586,17433,east,78594
3587,9609,east,61714
3588,14374,east,71288
3589,15880,east,74407
3590,14283,east,71143
3591,15566,east,73811
3592,19035,east,81429
3593,11179,east,64558
3594,8509,east,56307
3595,17917,east,79580
3596,11465,east,64979
3597,18771,east,81060
3598,9014,east,57229
3599,18851,east,81193
3600,13436,east,69685
3601,7971,east,55355
3602,16965,east,77091
3603,13516,east,69832
3604,9818,east,62299
3605,17419,east,78565
3606,15060,east,73013
3607,12515,east,67479
3608,17269,east,77661
3609,14506,east,71510
3610,17224,east,77602
3611,12263,east,67100
3612,17357,east,78465
3613,18723,east,80973
3614,15906,east,74442
3615,13435,east,69684
3616,14376,east,71296
3617,8893,east,56958
3618,16372,east,75097
3619,16828,east,76769
3620,14081,east,70855
3621,12283,east,67130
3622,18383,east,80396
3623,12727,east,67788
3624,14121,east,70926
3625,18797,east,81090
3626,18822,east,81141
3627,10231,east,62850
3628,16224,east,74904
3629,10110,east,62690
3630,8277,east,55885
3631,14364,east,71262
3632,9887,east,62394
3633,18644,east,80808
3634,17228,east,77606
3635,14533,east,71547
3636,15955,east,74516
3637,8248,east,55811
3638,17152,east,77458
3639,16754,east,75649
3640,11524,east,65062
3641,13570,east,69971
3642,16194,east,74872
3643,8173,east,55683
3644,12374,east,67251
3645,15408,east,73571
3646,11838,east,66346
3647,12354,east,67226
3648,17177,east,77519
3649,13155,east,69145
3650,18560,east,80690
3651,12851,east,67966
3652,9963,east,62495
3653,11866,east,66412
3654,10828,east,64005
3655,10664,east,63760
3656,18411,east,80437
3657,13257,east,69327
3658,18742,east,81016
3659,16803,east,76687
3660,8593,east,56467
3661,16727,east,75614
3662,7906,east,55266
3663,17832,east,79403
3664,15907,east,74443
3665,14693,east,72205
3666,12350,east,67222
3667,12539,east,67520
3668,18406,east,80431
3669,10735,east,63851
3670,9331,east,60066
3671,15882,east,74412
3672,10933,east,64222
3673,11755,east,66107
3674,8896,east,56962
3675,9693,east,62129
3676,15244,east,73265
3677,13629,east,70050
3678,9055,east,57346
3679,15767,east,74111
3680,12071,east,66684
3681,13333,east,69540
3682,15130,east,73095
3683,9260,east,59762
3684,9971,east,62504
3685,16868,east,76876
3686,14480,east,71469
3687,13995,east,70657
3688,12831,east,67931
3689,19124,east,81570
3690,13718,east,70186
3691,14613,east,71669
3692,16631,east,75489
3693,17471,east,78641
3694,10307,east,62960
3695,9165,east,57504
3696,10083,east,62647
3697,16089,east,74700
3698,11495,east,65014
3699,13561,east,69960
3700,15062,east,73015
3701,15146,east,73113
3702,18275,east,80230
3703,13737,east,70216
3704,12652,east,67670
3705,11999,east,66593
3706,8340,east,55984
3707,9264,east,59767
3708,9065,east,57365
3709,18980,east,81359
3710,16537,east,75315
3711,7915,east,55275
3712,9791,east,62270
3713,10825,east,64002
3714,16717,east,75602
3715,12199,east,67014
3716,15688,east,73978
3717,14945,east,72825
3718,16552,east,75333
3719,15114,east,73077
3720,17321,east,77732
3721,18072,east,79846
3722,13040,east,68915
3723,15153,east,73130
3724,13117,east,69056
3725,16017,east,74602
3726,13411,east,69660
3727,9339,east,60099
3728,8269,east,55847
3729,13384,east,69625
3730,18846,east,81185
3731,18443,east,80500
3732,12799,east,67896
3733,8314,east,55934
3734,10960,east,64257
3735,9356,east,60155
3736,9801,east,62281
3737,12742,east,67806
3738,16811,east,76698
3739,12552,east,67535
3740,18308,east,80271
3741,9676,east,62089
3742,14716,east,72255
3743,12477,east,67429
3744,15730,east,74051
3745,14944,east,72823
3746,15024,east,72934
3747,13964,east,70602
3748,15093,east,73053
3749,10943,east,64237
3750,14456,east,71444
3751,16039,east,74636
3752,18607,east,80754
3753,13180,east,69179
3754,9912,east,62435
3755,12324,east,67177
3756,13401,east,69644
3757,13083,east,69008
3758,7810,east,55014
3759,11636,east,65812
3760,18652,east,80816
3761,14055,east,70825
3762,13777,east,70354
3763,12833,east,67941
3764,16449,east,75200
3765,7951,east,55328
3766,12941,east,68750
3767,10921,east,64171
3768,19185,east,81684
3769,18427,east,80477
3770,16256,east,74946
3771,17141,east,77446
3772,18931,east,81296
3773,11278,east,64696
3774,13453,east,69705
3775,15656,east,73933
3776,11533,east,65076
3777,10756,east,63886
3778,12794,east,67891
3779,11083,east,64421
3780,18237,east,80147
3781,9395,east,60237
3782,9060,east,57351
3783,11052,east,64387
3784,11069,east,64406
3785,7927,east,55301
3786,15587,east,73833
3787,18609,east,80756
3788,12108,east,66740
3789,14883,east,72735
3790,18605,east,80751
3791,7973,east,55357
3792,8831,east,56863
3793,18832,east,81153
3794,15833,east,74205
3795,17484,east,78673
3796,8082,east,55558
3797,14960,east,72842
3798,12002,east,66596
3799,8353,east,56004
3800,18052,east,79814
3801,10930,east,64210
3802,14738,east,72313
3803,15626,east,73889
3804,9161,east,57499
3805,14379,east,71299
3806,9500,east,61420
3807,16411,east,75142
3808,15232,east,73252
3809,9921,east,62444
3810,17190,east,77559
3811,16258,east,74948
3812,12653,east,67671
3813,11291,east,64712
3814,11508,east,65043
3815,11309,east,64753
3816,18189,east,80087
3817,11385,east,64876
3818,14795,east,72427
3819,15771,east,74116
3820,11656,east,65852
3821,10948,east,64242
3822,17668,east,79004
3823,15821,east,74191
3824,12945,east,68754
3825,13106,east,69039
3826,13933,east,70559
3827,10775,east,63922
3828,10224,east,62842
3829,13125,east,69089
3830,8800,east,56814
3831,16340,east,75044
3832,15562,east,73807
3833,9024,east,57285
3834,8403,east,56077
3835,11744,east,66093
3836,8036,east,55484
3837,13916,east,70526
3838,17932,east,79613
3839,18492,east,80566
3840,9816,east,62297
3841,8598,east,56478
3842,17704,east,79101
3843,18926,east,81291
3844,11125,east,64488
3845,8867,east,56921
3846,17277,east,77669
3847,14373,east,71282
3848,8729,east,56710
3849,13136,east,69105
3850,16210,east,74888
3851,16131,east,74761
3852,16665,east,75529
3853,15157,east,73136
3854,8941,east,57042
3855,10965,east,64264
3856,14851,east,72687
3857,16600,east,75427
3858,8162,east,55672
3859,14929,east,72803
3860,18774,east,81063
3861,11094,east,64432
3862,17423,east,78572
3863,16202,east,74880
3864,17264,east,77656
3865,9090,east,57400
3866,10478,east,63479
3867,16429,east,75161
3868,14012,east,70688
3869,14819,east,72615
3870,10507,east,63512
3871,18312,east,80275
3872,15723,east,74044
3873,15218,east,73231
3874,11651,east,65843
3875,14267,east,71125
3876,18530,east,80614
3877,12905,east,68680
3878,16844,east,76844
3879,8665,east,56601
3880,8228,east,55791
3881,18628,east,80779
3882,14239,east,71081
3883,10957,east,64254
3884,16569,east,75361
3885,14010,east,70681
3886,8343,east,55987
3887,9330,east,60065
3888,16401,east,75128
3889,11061,east,64397
3890,13437,east,69686
3891,18689,east,80919
3892,13699,east,70167
3893,13294,east,69429
3894,11039,east,64362
3895,14608,east,71664
3896,15947,east,74508
3897,13469,east,69721
3898,8054,east,55507
3899,9705,east,62158
3900,11661,east,65858
3901,14472,east,71461
3902,18248,east,80166
