,dataset_index,machine,shot
2250,1228,d3d,158954
2251,4853,d3d,167577
2252,503,d3d,157415
2253,3912,d3d,165463
2254,1934,d3d,160487
2255,26,d3d,156376
2256,2702,d3d,162405
2257,2409,d3d,161383
2258,1752,d3d,160163
2259,4054,d3d,165896
2260,7269,d3d,175781
2261,1351,d3d,159258
2262,1265,d3d,158997
2263,5326,d3d,170046
2264,5661,d3d,170794
2265,3524,d3d,164573
2266,1638,d3d,159828
2267,6177,d3d,172541
2268,1514,d3d,159539
2269,7506,d3d,176260
2270,3974,d3d,165558
2271,1620,d3d,159757
2272,5282,d3d,169933
2273,1077,d3d,158676
2274,3650,d3d,164851
2275,7650,d3d,176699
2276,2205,d3d,161038
2277,1061,d3d,158639
2278,5354,d3d,170089
2279,4273,d3d,166422
2280,3576,d3d,164662
2281,1728,d3d,160116
2282,4394,d3d,166613
2283,1727,d3d,160115
2284,7505,d3d,176259
2285,5929,d3d,171622
2286,5497,d3d,170367
2287,6942,d3d,175019
2288,1038,d3d,158604
2289,1182,d3d,158897
2290,5890,d3d,171560
2291,2568,d3d,161607
2292,1417,d3d,159354
2293,5992,d3d,171961
2294,1873,d3d,160396
2295,382,d3d,157127
2296,5926,d3d,171613
2297,6401,d3d,173792
2298,2493,d3d,161503
2299,1592,d3d,159717
2300,3731,d3d,165038
2301,3249,d3d,163724
2302,3863,d3d,165352
2303,295,d3d,156915
2304,6201,d3d,173051
2305,6730,d3d,174628
2306,1495,d3d,159465
2307,5322,d3d,170042
2308,3958,d3d,165530
2309,3882,d3d,165429
2310,2827,d3d,162797
2311,4663,d3d,167323
2312,4376,d3d,166582
2313,233,d3d,156838
2314,2480,d3d,161485
2315,1372,d3d,159288
2316,5538,d3d,170435
2317,228,d3d,156833
2318,3644,d3d,164844
2319,6422,d3d,173850
2320,2730,d3d,162520
2321,145,d3d,156687
2322,7173,d3d,175560
2323,755,d3d,158014
2324,1551,d3d,159609
2325,7135,d3d,175503
2326,211,d3d,156797
2327,1232,d3d,158958
2328,7097,d3d,175430
2329,4861,d3d,167594
2330,7021,d3d,175229
2331,3577,d3d,164663
2332,6521,d3d,174106
2333,4451,d3d,166784
2334,6751,d3d,174670
2335,5833,d3d,171314
2336,930,d3d,158389
2337,1544,d3d,159597
2338,7653,d3d,176706
2339,1672,d3d,160028
2340,4536,d3d,166933
2341,1654,d3d,159999
2342,7754,d3d,176928
2343,5133,d3d,169466
2344,4336,d3d,166524
2345,3250,d3d,163725
2346,6433,d3d,173871
2347,3991,d3d,165720
2348,7717,d3d,176850
2349,1772,d3d,160206
2350,6967,d3d,175056
2351,1980,d3d,160566
2352,7688,d3d,176776
2353,214,d3d,156807
2354,844,d3d,158178
2355,5797,d3d,171255
2356,4630,d3d,167281
2357,5024,d3d,169085
2358,2951,d3d,163026
2359,4615,d3d,167264
2360,2269,d3d,161140
2361,1890,d3d,160415
2362,1567,d3d,159647
2363,6183,d3d,172550
2364,7475,d3d,176201
2365,3078,d3d,163238
2366,1900,d3d,160442
2367,4277,d3d,166431
2368,3210,d3d,163524
2369,545,d3d,157508
2370,4264,d3d,166403
2371,4792,d3d,167491
2372,1601,d3d,159726
2373,5134,d3d,169467
2374,792,d3d,158106
2375,1528,d3d,159563
2376,392,d3d,157137
2377,1088,d3d,158688
2378,2377,d3d,161309
2379,7006,d3d,175202
2380,5757,d3d,171143
2381,4518,d3d,166905
2382,7356,d3d,175938
2383,1275,d3d,159010
2384,7652,d3d,176703
2385,4349,d3d,166539
2386,4934,d3d,168765
2387,7530,d3d,176311
2388,4876,d3d,167617
2389,50,d3d,156468
2390,3669,d3d,164897
2391,1386,d3d,159302
2392,4045,d3d,165887
2393,1651,d3d,159995
2394,2596,d3d,161643
2395,2297,d3d,161171
2396,6694,d3d,174551
2397,1053,d3d,158624
2398,920,d3d,158375
2399,5628,d3d,170730
2400,1999,d3d,160593
2401,3856,d3d,165340
2402,2203,d3d,161036
2403,5361,d3d,170097
2404,3950,d3d,165508
2405,6983,d3d,175164
2406,3798,d3d,165173
2407,78,d3d,156546
2408,5690,d3d,170838
2409,7691,d3d,176779
2410,3213,d3d,163530
2411,1564,d3d,159644
2412,1538,d3d,159585
2413,5103,d3d,169381
2414,4325,d3d,166492
2415,709,d3d,157947
2416,1894,d3d,160419
2417,1729,d3d,160118
2418,11,d3d,156361
2419,5126,d3d,169441
2420,5245,d3d,169872
2421,7000,d3d,175194
2422,1788,d3d,160223
2423,4674,d3d,167344
2424,3791,d3d,165157
2425,1519,d3d,159552
2426,3111,d3d,163315
2427,5319,d3d,170037
2428,4414,d3d,166679
2429,599,d3d,157677
2430,445,d3d,157265
2431,6638,d3d,174300
2432,5567,d3d,170552
2433,4500,d3d,166871
2434,5512,d3d,170395
2435,2118,d3d,160867
2436,748,d3d,158007
2437,3301,d3d,164046
2438,5474,d3d,170327
2439,4319,d3d,166486
2440,3544,d3d,164606
2441,3449,d3d,164346
2442,686,d3d,157903
2443,5731,d3d,170893
2444,4190,d3d,166169
2445,3120,d3d,163325
2446,4185,d3d,166156
2447,2478,d3d,161483
2448,993,d3d,158495
2449,5182,d3d,169574
2450,4504,d3d,166877
2451,119,d3d,156648
2452,4960,d3d,168827
2453,7683,d3d,176770
2454,3088,d3d,163261
2455,6801,d3d,174759
2456,3164,d3d,163468
2457,3667,d3d,164895
2458,2489,d3d,161499
2459,84,d3d,156555
2460,1597,d3d,159722
2461,1005,d3d,158520
2462,4644,d3d,167301
2463,1014,d3d,158537
2464,5165,d3d,169539
2465,1207,d3d,158926
2466,7001,d3d,175195
2467,3550,d3d,164613
2468,3596,d3d,164716
2469,5708,d3d,170867
2470,549,d3d,157520
2471,5246,d3d,169873
2472,3652,d3d,164854
2473,4132,d3d,166077
2474,2344,d3d,161252
2475,1105,d3d,158705
2476,2772,d3d,162722
2477,5642,d3d,170768
2478,2437,d3d,161413
2479,7092,d3d,175424
2480,5609,d3d,170623
2481,6459,d3d,173948
2482,7455,d3d,176178
2483,2394,d3d,161353
2484,917,d3d,158371
2485,5899,d3d,171571
2486,13,d3d,156363
2487,7628,d3d,176547
2488,2935,d3d,162997
2489,3237,d3d,163666
2490,4796,d3d,167496
2491,43,d3d,156425
2492,5279,d3d,169930
2493,5509,d3d,170392
2494,4419,d3d,166697
2495,99,d3d,156613
2496,3499,d3d,164480
2497,6478,d3d,173984
2498,4739,d3d,167422
2499,5742,d3d,171109
2500,4400,d3d,166634
2501,3575,d3d,164661
2502,2788,d3d,162745
2503,5037,d3d,169114
2504,3244,d3d,163716
2505,1150,d3d,158800
2506,5320,d3d,170040
2507,904,d3d,158331
2508,645,d3d,157749
2509,7704,d3d,176812
2510,2065,d3d,160785
2511,217,d3d,156811
2512,2124,d3d,160881
2513,585,d3d,157655
2514,6125,d3d,172447
2515,1825,d3d,160288
2516,2195,d3d,161019
2517,6815,d3d,174819
2518,1379,d3d,159295
2519,3033,d3d,163162
2520,4894,d3d,168611
2521,5865,d3d,171470
2522,4699,d3d,167376
2523,1652,d3d,159997
2524,4910,d3d,168690
2525,3933,d3d,165490
2526,680,d3d,157897
2527,5983,d3d,171946
2528,1321,d3d,159176
2529,3007,d3d,163121
2530,3060,d3d,163206
2531,1242,d3d,158969
2532,5,d3d,156355
2533,4592,d3d,167237
2534,3224,d3d,163653
2535,6657,d3d,174449
2536,4098,d3d,166026
2537,586,d3d,157656
2538,735,d3d,157978
2539,4757,d3d,167447
2540,3888,d3d,165435
2541,2595,d3d,161642
2542,6525,d3d,174110
2543,3483,d3d,164447
2544,3219,d3d,163609
2545,6761,d3d,174689
2546,6485,d3d,174045
2547,5726,d3d,170888
2548,501,d3d,157413
2549,7075,d3d,175308
2550,6020,d3d,171998
2551,3925,d3d,165478
2552,4534,d3d,166930
2553,7151,d3d,175527
2554,2816,d3d,162783
2555,7089,d3d,175363
2556,1764,d3d,160193
2557,7803,d3d,177058
2558,1037,d3d,158603
2559,2176,d3d,160997
2560,6261,d3d,173254
2561,330,d3d,157058
2562,1436,d3d,159381
2563,7344,d3d,175924
2564,4940,d3d,168772
2565,3402,d3d,164251
2566,2044,d3d,160704
2567,5857,d3d,171454
2568,4003,d3d,165754
2569,437,d3d,157250
2570,7252,d3d,175732
2571,446,d3d,157266
2572,2486,d3d,161496
2573,5435,d3d,170274
2574,787,d3d,158087
2575,3868,d3d,165400
2576,2184,d3d,161007
2577,5553,d3d,170453
2578,2423,d3d,161399
2579,4525,d3d,166918
2580,857,d3d,158191
2581,1281,d3d,159016
2582,5954,d3d,171698
2583,3409,d3d,164265
2584,7598,d3d,176496
2585,3160,d3d,163464
2586,7068,d3d,175297
2587,4047,d3d,165889
2588,1180,d3d,158895
2589,5927,d3d,171614
2590,4342,d3d,166532
2591,5258,d3d,169897
2592,6558,d3d,174172
2593,5262,d3d,169901
2594,2123,d3d,160879
2595,727,d3d,157967
2596,4109,d3d,166040
2597,5867,d3d,171474
2598,4324,d3d,166491
2599,1327,d3d,159182
2600,3627,d3d,164824
2601,6492,d3d,174055
2602,761,d3d,158022
2603,2207,d3d,161040
2604,5003,d3d,168985
2605,4746,d3d,167433
2606,6013,d3d,171985
2607,3928,d3d,165481
2608,5803,d3d,171261
2609,2316,d3d,161212
2610,1573,d3d,159655
2611,4950,d3d,168784
2612,6600,d3d,174245
2613,6240,d3d,173222
2614,5392,d3d,170175
2615,2500,d3d,161511
2616,3506,d3d,164504
2617,2218,d3d,161053
2618,3658,d3d,164875
2619,1475,d3d,159438
2620,2070,d3d,160790
2621,807,d3d,158134
2622,5532,d3d,170429
2623,6750,d3d,174669
2624,5957,d3d,171916
2625,7299,d3d,175851
2626,5090,d3d,169355
2627,5665,d3d,170800
2628,3091,d3d,163264
2629,4765,d3d,167456
2630,1663,d3d,160015
2631,2990,d3d,163104
2632,2980,d3d,163056
2633,5554,d3d,170454
2634,3512,d3d,164557
2635,5572,d3d,170557
2636,3336,d3d,164106
2637,1319,d3d,159174
2638,7045,d3d,175270
2639,4829,d3d,167541
2640,5676,d3d,170815
2641,5111,d3d,169410
2642,7687,d3d,176775
2643,1784,d3d,160219
2644,2149,d3d,160942
2645,4826,d3d,167538
2646,7486,d3d,176224
2647,2778,d3d,162728
2648,1137,d3d,158777
2649,4267,d3d,166413
2650,6791,d3d,174741
2651,1862,d3d,160355
2652,853,d3d,158187
2653,3754,d3d,165075
2654,4255,d3d,166392
2655,2172,d3d,160988
2656,1874,d3d,160397
2657,6897,d3d,174931
2658,897,d3d,158316
2659,5793,d3d,171236
2660,3294,d3d,164038
2661,1577,d3d,159659
2662,5850,d3d,171442
2663,2671,d3d,162295
2664,629,d3d,157731
2665,2398,d3d,161359
2666,4753,d3d,167441
2667,1909,d3d,160452
2668,5365,d3d,170106
2669,4732,d3d,167415
2670,6336,d3d,173547
2671,7091,d3d,175423
2672,764,d3d,158031
2673,2538,d3d,161561
2674,2039,d3d,160693
2675,2536,d3d,161559
2676,5748,d3d,171126
2677,1260,d3d,158992
2678,3178,d3d,163483
2679,4616,d3d,167265
2680,325,d3d,157049
2681,4245,d3d,166359
2682,4964,d3d,168836
2683,7641,d3d,176673
2684,2510,d3d,161521
2685,1719,d3d,160103
2686,428,d3d,157236
2687,1673,d3d,160029
2688,1078,d3d,158677
2689,4092,d3d,165969
2690,2740,d3d,162530
2691,4011,d3d,165766
2692,6171,d3d,172534
2693,3618,d3d,164801
2694,6756,d3d,174678
2695,992,d3d,158494
2696,2015,d3d,160658
2697,310,d3d,156947
2698,6407,d3d,173809
2699,605,d3d,157694
2700,3518,d3d,164565
2701,4172,d3d,166136
2702,5518,d3d,170404
2703,1083,d3d,158683
2704,1264,d3d,158996
2705,2302,d3d,161184
2706,6337,d3d,173548
2707,1318,d3d,159173
2708,1795,d3d,160241
2709,7465,d3d,176189
2710,2976,d3d,163052
2711,1029,d3d,158595
2712,125,d3d,156655
2713,7446,d3d,176072
2714,4581,d3d,167226
2715,322,d3d,157046
2716,580,d3d,157564
2717,1103,d3d,158703
2718,1340,d3d,159244
2719,5155,d3d,169507
2720,1559,d3d,159639
2721,4212,d3d,166303
2722,7360,d3d,175942
2723,7789,d3d,176987
2724,6511,d3d,174092
2725,4408,d3d,166672
2726,4512,d3d,166899
2727,3123,d3d,163328
2728,2881,d3d,162931
2729,6108,d3d,172419
2730,48,d3d,156466
2731,2561,d3d,161599
2732,2929,d3d,162991
2733,3287,d3d,163833
2734,7158,d3d,175534
2735,3054,d3d,163183
2736,623,d3d,157725
2737,2463,d3d,161467
2738,5039,d3d,169116
2739,3691,d3d,164977
2740,6223,d3d,173180
2741,5516,d3d,170402
2742,2556,d3d,161593
2743,3719,d3d,165026
2744,2938,d3d,163001
2745,400,d3d,157153
2746,3382,d3d,164211
2747,2716,d3d,162454
2748,2529,d3d,161552
2749,2515,d3d,161527
2750,3852,d3d,165334
2751,7082,d3d,175351
2752,1641,d3d,159831
2753,5681,d3d,170820
2754,3251,d3d,163726
2755,4724,d3d,167406
2756,7746,d3d,176902
2757,4303,d3d,166458
2758,2579,d3d,161624
2759,493,d3d,157405
2760,7663,d3d,176739
2761,4889,d3d,168588
2762,4151,d3d,166106
2763,1447,d3d,159393
2764,3156,d3d,163457
2765,962,d3d,158433
2766,961,d3d,158432
2767,4995,d3d,168968
2768,896,d3d,158315
2769,6416,d3d,173835
2770,5905,d3d,171579
2771,1147,d3d,158790
2772,4295,d3d,166450
2773,1025,d3d,158591
2774,4649,d3d,167307
2775,881,d3d,158297
2776,4279,d3d,166433
2777,4727,d3d,167410
2778,7202,d3d,175634
2779,381,d3d,157126
2780,3115,d3d,163319
2781,5077,d3d,169335
2782,104,d3d,156619
2783,2381,d3d,161321
2784,6636,d3d,174293
2785,6715,d3d,174608
2786,6609,d3d,174256
2787,5252,d3d,169890
2788,600,d3d,157678
2789,3344,d3d,164114
2790,4747,d3d,167434
2791,6349,d3d,173585
2792,5431,d3d,170269
2793,2037,d3d,160691
2794,4992,d3d,168958
2795,6273,d3d,173289
2796,340,d3d,157068
2797,6214,d3d,173077
2798,6449,d3d,173920
2799,1806,d3d,160252
2800,7104,d3d,175441
2801,5140,d3d,169473
2802,4734,d3d,167417
2803,7495,d3d,176248
2804,5217,d3d,169632
2805,5879,d3d,171504
2806,7735,d3d,176891
2807,7372,d3d,175964
2808,5725,d3d,170887
2809,6782,d3d,174712
2810,1107,d3d,158741
2811,7660,d3d,176735
2812,7364,d3d,175955
2813,372,d3d,157117
2814,4510,d3d,166891
2815,2370,d3d,161292
2816,7684,d3d,176772
2817,1257,d3d,158988
2818,7316,d3d,175885
2819,5288,d3d,169942
2820,5208,d3d,169623
2821,2132,d3d,160904
2822,994,d3d,158500
2823,6681,d3d,174521
2824,2210,d3d,161043
2825,2892,d3d,162942
2826,3230,d3d,163659
2827,3625,d3d,164819
2828,6417,d3d,173836
2829,4290,d3d,166445
2830,3922,d3d,165475
2831,5822,d3d,171297
2832,5321,d3d,170041
2833,2130,d3d,160902
2834,6743,d3d,174652
2835,6429,d3d,173861
2836,7665,d3d,176741
2837,4328,d3d,166515
2838,5724,d3d,170885
2839,1868,d3d,160367
2840,5012,d3d,169028
2841,2135,d3d,160907
2842,2885,d3d,162935
2843,763,d3d,158030
2844,6246,d3d,173228
2845,4352,d3d,166543
2846,5600,d3d,170612
2847,6441,d3d,173891
2848,7456,d3d,176179
2849,1045,d3d,158611
2850,4722,d3d,167404
2851,6133,d3d,172461
2852,5371,d3d,170113
2853,5477,d3d,170331
2854,1831,d3d,160296
2855,5896,d3d,171567
2856,1792,d3d,160238
2857,6038,d3d,172160
2858,1849,d3d,160330
2859,5635,d3d,170755
2860,2126,d3d,160894
2861,990,d3d,158491
2862,7026,d3d,175235
2863,801,d3d,158121
2864,6994,d3d,175179
2865,6400,d3d,173791
2866,2303,d3d,161188
2867,4882,d3d,168505
2868,6438,d3d,173888
2869,6181,d3d,172546
2870,7276,d3d,175814
2871,2125,d3d,160884
2872,7755,d3d,176929
2873,4634,d3d,167287
2874,2206,d3d,161039
2875,5176,d3d,169553
2876,1989,d3d,160576
2877,5997,d3d,171966
2878,4673,d3d,167343
2879,7553,d3d,176356
2880,2913,d3d,162975
2881,1531,d3d,159566
2882,3854,d3d,165338
2883,7712,d3d,176821
2884,3285,d3d,163831
2885,2573,d3d,161612
2886,5952,d3d,171693
2887,1942,d3d,160497
2888,4986,d3d,168939
2889,199,d3d,156779
2890,1918,d3d,160463
2891,3876,d3d,165413
2892,367,d3d,157106
2893,7119,d3d,175482
2894,4331,d3d,166518
2895,6935,d3d,175012
2896,2567,d3d,161605
2897,5248,d3d,169877
2898,2570,d3d,161609
2899,4229,d3d,166325
2900,1509,d3d,159533
2901,2667,d3d,162278
2902,3196,d3d,163506
2903,5266,d3d,169905
2904,5735,d3d,171002
2905,1503,d3d,159474
2906,7700,d3d,176807
2907,9,d3d,156359
2908,5931,d3d,171624
2909,2156,d3d,160964
2910,2242,d3d,161095
2911,7768,d3d,176945
2912,3987,d3d,165708
2913,4374,d3d,166579
2914,5610,d3d,170680
2915,5393,d3d,170177
2916,2948,d3d,163023
2917,1062,d3d,158650
2918,4628,d3d,167279
2919,4919,d3d,168709
2920,1993,d3d,160581
2921,4772,d3d,167463
2922,5925,d3d,171612
2923,6086,d3d,172366
2924,5663,d3d,170797
2925,1008,d3d,158525
2926,6153,d3d,172498
2927,7296,d3d,175847
2928,6833,d3d,174847
2929,3978,d3d,165676
2930,7453,d3d,176102
2931,7368,d3d,175960
2932,2340,d3d,161244
2933,3553,d3d,164619
2934,3999,d3d,165749
2935,6582,d3d,174208
2936,1223,d3d,158949
2937,4453,d3d,166788
2938,587,d3d,157657
2939,880,d3d,158296
2940,7381,d3d,175975
2941,90,d3d,156562
2942,4261,d3d,166399
2943,242,d3d,156850
2944,3,d3d,156353
2945,251,d3d,156860
2946,7141,d3d,175510
2947,5453,d3d,170295
2948,2003,d3d,160640
2949,6660,d3d,174464
2950,7188,d3d,175600
2951,7564,d3d,176394
2952,557,d3d,157534
2953,7725,d3d,176881
2954,5501,d3d,170377
2955,5372,d3d,170114
2956,3487,d3d,164454
2957,6011,d3d,171982
2958,6116,d3d,172435
2959,3343,d3d,164113
2960,3930,d3d,165483
2961,7150,d3d,175526
2962,7177,d3d,175571
2963,55,d3d,156477
2964,6066,d3d,172219
2965,4565,d3d,167207
2966,964,d3d,158439
2967,1133,d3d,158772
2968,4508,d3d,166883
2969,650,d3d,157755
2970,3284,d3d,163830
2971,2421,d3d,161397
2972,6112,d3d,172423
2973,18,d3d,156368
2974,5772,d3d,171177
2975,5035,d3d,169112
2976,671,d3d,157839
2977,6464,d3d,173954
2978,1483,d3d,159453
2979,6188,d3d,173002
2980,5458,d3d,170300
2981,2440,d3d,161416
2982,915,d3d,158368
2983,489,d3d,157400
2984,3536,d3d,164598
2985,5179,d3d,169570
2986,1904,d3d,160446
2987,2234,d3d,161087
2988,4283,d3d,166438
2989,6127,d3d,172452
2990,3960,d3d,165538
2991,6477,d3d,173981
2992,5541,d3d,170438
2993,2830,d3d,162800
2994,7793,d3d,176994
2995,6222,d3d,173179
2996,676,d3d,157858
2997,5019,d3d,169068
2998,3346,d3d,164135
2999,1857,d3d,160338
3000,7353,d3d,175934
3001,7114,d3d,175476
3002,3361,d3d,164172
3003,5125,d3d,169440
3004,7107,d3d,175445
3005,7412,d3d,176020
3006,6158,d3d,172506
3007,3666,d3d,164892
3008,2287,d3d,161159
3009,7711,d3d,176820
3010,6403,d3d,173804
3011,6480,d3d,173989
3012,805,d3d,158132
3013,471,d3d,157309
3014,6611,d3d,174258
3015,7211,d3d,175643
3016,6435,d3d,173874
3017,1124,d3d,158762
3018,5475,d3d,170328
3019,2988,d3d,163102
3020,6,d3d,156356
3021,4680,d3d,167351
3022,7168,d3d,175553
3023,7378,d3d,175971
3024,7685,d3d,176773
3025,6848,d3d,174863
3026,6510,d3d,174091
3027,1143,d3d,158783
3028,2092,d3d,160820
3029,5908,d3d,171594
3030,6298,d3d,173378
3031,5070,d3d,169322
3032,1541,d3d,159591
3033,768,d3d,158036
3034,3114,d3d,163318
3035,3426,d3d,164287
3036,4516,d3d,166903
3037,7782,d3d,176975
3038,2760,d3d,162708
3039,91,d3d,156564
3040,1294,d3d,159118
3041,2089,d3d,160816
3042,5806,d3d,171268
3043,6499,d3d,174072
3044,3715,d3d,165022
3045,6496,d3d,174069
3046,4023,d3d,165854
3047,6979,d3d,175160
3048,3737,d3d,165044
3049,4944,d3d,168777
3050,4461,d3d,166800
3051,1337,d3d,159222
3052,6019,d3d,171997
3053,6753,d3d,174674
3054,3173,d3d,163478
3055,3476,d3d,164435
3056,5238,d3d,169858
3057,3468,d3d,164427
3058,7738,d3d,176894
3059,7778,d3d,176971
3060,6616,d3d,174263
3061,3989,d3d,165714
3062,7282,d3d,175820
3063,2769,d3d,162717
3064,5332,d3d,170053
3065,891,d3d,158310
3066,7404,d3d,176011
3067,6797,d3d,174750
3068,5412,d3d,170242
3069,3231,d3d,163660
3070,5004,d3d,168986
3071,4926,d3d,168747
3072,2923,d3d,162985
3073,6146,d3d,172488
3074,4988,d3d,168954
3075,1464,d3d,159425
3076,2766,d3d,162714
3077,4415,d3d,166680
3078,1444,d3d,159390
3079,2698,d3d,162401
3080,4075,d3d,165948
3081,4983,d3d,168933
3082,6857,d3d,174873
3083,4903,d3d,168649
3084,7022,d3d,175230
3085,2944,d3d,163019
3086,5805,d3d,171267
3087,4517,d3d,166904
3088,1914,d3d,160457
3089,5152,d3d,169501
3090,1474,d3d,159435
3091,3372,d3d,164192
3092,3042,d3d,163171
3093,7667,d3d,176743
3094,7205,d3d,175637
3095,3966,d3d,165549
3096,2166,d3d,160979
3097,3548,d3d,164611
3098,3311,d3d,164069
3099,5792,d3d,171232
3100,4936,d3d,168767
3101,5636,d3d,170756
3102,3217,d3d,163606
3103,3277,d3d,163812
3104,5237,d3d,169856
3105,77,d3d,156545
3106,6557,d3d,174171
3107,5787,d3d,171220
3108,7247,d3d,175727
3109,4593,d3d,167238
3110,4511,d3d,166892
3111,883,d3d,158301
3112,124,d3d,156654
3113,5287,d3d,169941
3114,4877,d3d,167618
3115,7748,d3d,176907
3116,6372,d3d,173725
3117,3212,d3d,163526
3118,1066,d3d,158658
3119,390,d3d,157135
3120,3379,d3d,164208
3121,4742,d3d,167425
3122,6734,d3d,174632
3123,2005,d3d,160642
3124,3606,d3d,164778
3125,3651,d3d,164852
3126,782,d3d,158057
3127,3325,d3d,164094
3128,5906,d3d,171580
3129,7109,d3d,175471
3130,2646,d3d,162249
3131,2029,d3d,160683
3132,6706,d3d,174594
3133,2347,d3d,161255
3134,235,d3d,156843
3135,5051,d3d,169131
3136,6043,d3d,172183
3137,7324,d3d,175897
3138,1269,d3d,159003
3139,5117,d3d,169431
3140,6548,d3d,174156
3141,7246,d3d,175726
3142,5807,d3d,171271
3143,5059,d3d,169293
3144,6155,d3d,172500
3145,4388,d3d,166606
3146,6237,d3d,173207
3147,2736,d3d,162526
3148,4873,d3d,167612
3149,1895,d3d,160420
3150,6669,d3d,174505
3151,2765,d3d,162713
3152,638,d3d,157740
3153,5556,d3d,170456
3154,7423,d3d,176037
3155,4288,d3d,166443
3156,3353,d3d,164143
3157,3569,d3d,164654
3158,702,d3d,157920
3159,3823,d3d,165284
3160,4809,d3d,167521
3161,7591,d3d,176489
3162,3030,d3d,163157
3163,5840,d3d,171322
3164,4984,d3d,168934
3165,6921,d3d,174992
3166,3397,d3d,164246
3167,3534,d3d,164596
3168,5432,d3d,170270
3169,133,d3d,156663
3170,6615,d3d,174262
3171,2035,d3d,160689
3172,2365,d3d,161283
3173,1922,d3d,160469
3174,73,d3d,156533
3175,2458,d3d,161456
3176,3778,d3d,165112
3177,1177,d3d,158886
3178,5204,d3d,169617
3179,1702,d3d,160073
3180,5503,d3d,170386
3181,5846,d3d,171436
3182,4703,d3d,167380
3183,7186,d3d,175598
3184,3537,d3d,164599
3185,2782,d3d,162732
3186,7431,d3d,176046
3187,7288,d3d,175829
3188,1307,d3d,159131
3189,6619,d3d,174266
3190,6247,d3d,173229
3191,5178,d3d,169569
3192,4530,d3d,166923
3193,7511,d3d,176265
3194,529,d3d,157486
3195,777,d3d,158052
3196,6959,d3d,175048
3197,6608,d3d,174254
3198,3381,d3d,164210
3199,1718,d3d,160102
3200,7121,d3d,175489
3201,6628,d3d,174281
3202,6192,d3d,173011
3203,569,d3d,157553
3204,4228,d3d,166324
3205,7249,d3d,175729
3206,5863,d3d,171461
3207,4617,d3d,167266
3208,4438,d3d,166728
3209,1039,d3d,158605
3210,6631,d3d,174286
3211,1272,d3d,159007
3212,6602,d3d,174248
3213,3917,d3d,165468
3214,4636,d3d,167292
3215,7428,d3d,176042
3216,2758,d3d,162696
3217,6868,d3d,174889
3218,583,d3d,157567
3219,4952,d3d,168795
3220,4161,d3d,166117
3221,376,d3d,157121
3222,546,d3d,157509
3223,622,d3d,157724
3224,6426,d3d,173858
3225,2725,d3d,162507
3226,7256,d3d,175736
3227,4979,d3d,168929
3228,3583,d3d,164674
3229,3288,d3d,163834
3230,258,d3d,156867
3231,2641,d3d,162244
3232,1586,d3d,159711
3233,1809,d3d,160255
3234,5416,d3d,170248
3235,5895,d3d,171566
3236,7487,d3d,176228
3237,449,d3d,157269
3238,7493,d3d,176246
3239,301,d3d,156925
3240,4073,d3d,165943
3241,3723,d3d,165030
3242,5438,d3d,170277
3243,5719,d3d,170878
3244,988,d3d,158489
3245,6064,d3d,172217
3246,7171,d3d,175556
3247,4956,d3d,168800
3248,949,d3d,158417
3249,434,d3d,157246
3250,2743,d3d,162533
3251,5264,d3d,169903
3252,6442,d3d,173892
3253,3408,d3d,164264
3254,1793,d3d,160239
3255,1498,d3d,159469
3256,724,d3d,157964
3257,6231,d3d,173194
3258,6841,d3d,174856
3259,3656,d3d,164873
3260,7220,d3d,175668
3261,6693,d3d,174550
3262,6294,d3d,173372
3263,4609,d3d,167258
3264,7018,d3d,175226
3265,3034,d3d,163163
3266,3368,d3d,164188
3267,7093,d3d,175425
3268,4527,d3d,166920
3269,4242,d3d,166356
3270,4778,d3d,167475
3271,1458,d3d,159416
3272,3517,d3d,164564
3273,2388,d3d,161347
3274,5394,d3d,170178
3275,7503,d3d,176257
3276,4807,d3d,167519
3277,3309,d3d,164065
3278,2809,d3d,162771
3279,718,d3d,157958
3280,6423,d3d,173852
3281,1714,d3d,160087
3282,7111,d3d,175473
3283,1687,d3d,160054
3284,6500,d3d,174073
3285,2492,d3d,161502
3286,1109,d3d,158743
3287,2175,d3d,160996
3288,3713,d3d,165020
3289,2505,d3d,161516
3290,7275,d3d,175813
3291,7471,d3d,176196
3292,7462,d3d,176185
3293,3062,d3d,163211
3294,6172,d3d,172535
3295,7571,d3d,176418
3296,4626,d3d,167276
3297,7185,d3d,175596
3298,913,d3d,158355
3299,558,d3d,157535
3300,2366,d3d,161284
3301,4416,d3d,166683
3302,6931,d3d,175008
3303,1424,d3d,159365
3304,4850,d3d,167572
3305,7631,d3d,176551
3306,3996,d3d,165732
3307,7390,d3d,175988
3308,1691,d3d,160060
3309,5832,d3d,171312
3310,3949,d3d,165507
3311,4872,d3d,167611
3312,1694,d3d,160063
3313,7056,d3d,175282
3314,4766,d3d,167457
3315,5527,d3d,170417
3316,7531,d3d,176318
3317,3327,d3d,164096
3318,3590,d3d,164687
3319,1471,d3d,159432
3320,7507,d3d,176261
3321,3365,d3d,164178
3322,6215,d3d,173078
3323,2640,d3d,162243
3324,7055,d3d,175281
3325,5864,d3d,171469
3326,5616,d3d,170716
3327,6671,d3d,174507
3328,4922,d3d,168719
3329,3775,d3d,165109
3330,717,d3d,157957
3331,2776,d3d,162726
3332,5115,d3d,169424
3333,3708,d3d,165015
3334,5046,d3d,169124
